date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:19:14	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2018%20Apr%202024%2003:19:16%20GMT	https://bslthemes.com/static-fornex-custom/css/base.css	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/bslthemes.com/static-fornex-custom/css/base.css	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:14	671889/671889	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202019%2002:15:01%20GMT	https://bslthemes.com/html/cvio/images/works_single.jpg	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/bslthemes.com/html/cvio/images/works_single.jpg	(from https://bslthemes.com/html/cvio/work_single_image.html)
03:19:15	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2018%20Apr%202024%2003:19:17%20GMT	https://bslthemes.com/static-fornex-custom/img/prlx-bg-main.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/bslthemes.com/static-fornex-custom/img/prlx-bg-main.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:15	101859/101859	---M--	200	added ('OK')	text/css	etag:%221690898034.0077517-101859-387518056%22	https://api.fornex.org/landings/static-fornex-custom/css/base.css	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/api.fornex.org/landings/static-fornex-custom/css/base.css	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:16	60194/60194	---M--	200	added ('OK')	image/png	etag:%221690898034.0117517-60194-2532053323%22	https://api.fornex.org/landings/static-fornex-custom/img/prlx-bg-main.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/api.fornex.org/landings/static-fornex-custom/img/prlx-bg-main.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:16	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2018%20Apr%202024%2003:19:18%20GMT	https://bslthemes.com/static-fornex-custom/img/logo.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/bslthemes.com/static-fornex-custom/img/logo.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:16	1513/1513	---M--	200	added ('OK')	image/png	etag:%221690898034.0117517-1513-391384686%22	https://api.fornex.org/landings/static-fornex-custom/img/logo.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/api.fornex.org/landings/static-fornex-custom/img/logo.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:16	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2018%20Apr%202024%2003:19:19%20GMT	https://bslthemes.com/static-fornex-custom/img/logo-dark.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/bslthemes.com/static-fornex-custom/img/logo-dark.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:17	1494/1494	---M--	200	added ('OK')	image/png	etag:%221690898034.0117517-1494-1683623997%22	https://api.fornex.org/landings/static-fornex-custom/img/logo-dark.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/api.fornex.org/landings/static-fornex-custom/img/logo-dark.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:17	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2018%20Apr%202024%2003:19:20%20GMT	https://bslthemes.com/static-fornex-custom/img/icons/403.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/bslthemes.com/static-fornex-custom/img/icons/403.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:19	109619/109619	---M--	200	added ('OK')	image/png	etag:%221690898034.0077517-109619-1625296799%22	https://api.fornex.org/landings/static-fornex-custom/img/icons/403.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/api.fornex.org/landings/static-fornex-custom/img/icons/403.png	(from https://bslthemes.com/html/cvio/css/assets/images/android-search.png)
03:19:20	29891/29891	---M--	200	added ('OK')	image/png	etag:%221690898034.0117517-29891-913837908%22	https://api.fornex.org/landings/static-fornex-custom/img/sprite.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/api.fornex.org/landings/static-fornex-custom/img/sprite.png	(from https://api.fornex.org/landings/static-fornex-custom/css/base.css)
03:19:20	159209/159209	---M--	200	added ('OK')	image/png	etag:%221690898034.0157516-159209-1700728894%22	https://api.fornex.org/landings/static-fornex-custom/img/sprite@2x.png	C:/Users/lmfay/IPNET/Mes%20Projets/TOURISME/Portofolio/api.fornex.org/landings/static-fornex-custom/img/sprite@2x.png	(from https://api.fornex.org/landings/static-fornex-custom/css/base.css)
